Price_KRW,Visitors_Flat,Revenue_Flat,Revenue_Dual_B1,Revenue_Dual_B2,Visitor_Loss_Pct
21621.242484969942,2276624.6992379343,49223454669.49514,51732384786.867775,26495728390.757027,49.68516886352559
21719.438877755514,2260249.454180251,49091349868.54822,51725478092.63847,26488821696.52772,50.047072031039995
21817.635270541083,2243874.2091225684,48956029087.61002,51718403260.76173,26481746864.650974,50.40897519855437
21915.831663326655,2227498.9640648854,48817492326.680534,51711160291.23753,26474503895.126785,50.770878366068764
22014.028056112227,2211123.7190072024,48675739585.759766,51703749184.065895,26467092787.955147,51.13278153358315
22112.224448897796,2194748.47394952,48530770864.8477,51696169939.24682,26459513543.136063,51.49468470109754
22210.420841683368,2178373.228891837,48382586163.94435,51688422556.78029,26451766160.669537,51.856587868611925
22308.61723446894,2161997.9838341535,48231185483.0497,51680507036.66631,26443850640.555565,52.21849103612632
22406.81362725451,2145622.738776471,48076568822.16377,51672423378.9049,26435766982.794147,52.580394203640715
22505.01002004008,2129247.493718788,47918736181.28655,51664171583.49604,26427515187.385284,52.9422973711551
22603.206412825653,2112872.248661105,47757687560.418045,51655751650.43973,26419095254.32898,53.30420053866949
22701.402805611226,2096497.0036034216,47593422959.55824,51647163579.73598,26410507183.62523,53.66610370618389
22799.599198396794,2080121.758545739,47425942378.70716,51638407371.38478,26401750975.274033,54.028006873698274
22897.795591182366,2063746.5134880561,47255245817.86479,51629483025.38614,26392826629.27539,54.389910041212666
22995.99198396794,2047371.2684303732,47081333277.031136,51620390541.74006,26383734145.629303,54.75181320872705
23094.188376753507,2030996.0233726907,46904204756.206184,51611129920.446526,26374473524.335773,55.11371637624143
23192.38476953908,2014620.7783150072,46723860255.38994,51601701161.505554,26365044765.3948,55.47561954375584
23290.58116232465,1998245.5332573242,46540299774.58241,51592104264.91713,26355447868.806377,55.837522711270225
