title,museum_id,stars,id,lang,sentiment,sentiment_label,dominant_topic
Tate Modern,1005,5,893,en,1.0,positive,3
Tate Modern,1005,5,894,en,0.0,neutral,1
Tate Modern,1005,5,895,en,1.0,positive,1
Tate Modern,1005,5,896,en,1.0,positive,1
Tate Modern,1005,5,897,en,1.0,positive,1
Tate Modern,1005,5,898,en,1.0,positive,1
Tate Modern,1005,5,899,en,1.0,positive,1
Tate Modern,1005,5,900,en,1.0,positive,1
Tate Modern,1005,5,901,en,1.0,positive,5
Tate Modern,1005,5,902,en,1.0,positive,1
Tate Modern,1005,5,903,en,1.0,positive,1
Tate Modern,1005,5,904,en,1.0,positive,1
Tate Modern,1005,5,905,en,1.0,positive,1
Tate Modern,1005,5,906,en,1.0,positive,5
Tate Modern,1005,5,907,en,0.6,positive,1
Tate Modern,1005,5,908,en,1.0,positive,1
Tate Modern,1005,5,909,en,1.0,positive,1
Tate Modern,1005,5,910,en,1.0,positive,0
Tate Modern,1005,5,911,en,1.0,positive,2
Tate Modern,1005,5,912,en,0.7142857142857143,positive,1
Tate Modern,1005,5,913,en,1.0,positive,1
Tate Modern,1005,5,914,en,1.0,positive,1
Tate Modern,1005,5,915,en,1.0,positive,1
Tate Modern,1005,5,916,en,1.0,positive,1
Tate Modern,1005,5,917,en,1.0,positive,1
Tate Modern,1005,5,918,en,1.0,positive,1
Tate Modern,1005,5,919,en,1.0,positive,1
Tate Modern,1005,5,920,en,1.0,positive,1
Tate Modern,1005,5,921,en,1.0,positive,1
Tate Modern,1005,5,922,en,1.0,positive,5
Tate Modern,1005,5,923,en,1.0,positive,0
Tate Modern,1005,5,924,en,1.0,positive,1
Tate Modern,1005,5,925,en,-1.0,negative,5
Tate Modern,1005,5,926,en,0.6,positive,1
Tate Modern,1005,5,927,en,1.0,positive,3
Tate Modern,1005,5,928,en,1.0,positive,1
Tate Modern,1005,5,929,en,-0.3333333333333333,negative,5
Tate Modern,1005,5,930,en,1.0,positive,2
Tate Modern,1005,5,931,en,1.0,positive,5
Tate Modern,1005,5,932,en,0.0,neutral,5
Tate Modern,1005,5,933,en,1.0,positive,5
Tate Modern,1005,5,934,en,1.0,positive,3
Tate Modern,1005,5,935,en,1.0,positive,1
Tate Modern,1005,5,936,en,-1.0,negative,1
Tate Modern,1005,5,937,en,1.0,positive,1
Tate Modern,1005,5,938,en,1.0,positive,0
Tate Modern,1005,5,939,en,1.0,positive,5
Tate Modern,1005,5,940,en,-1.0,negative,5
Tate Modern,1005,5,941,en,1.0,positive,1
Tate Modern,1005,5,942,en,1.0,positive,1
Tate Modern,1005,5,943,en,1.0,positive,5
Tate Modern,1005,5,944,en,0.6,positive,0
Tate Modern,1005,5,945,en,0.3333333333333333,positive,1
Tate Modern,1005,5,946,en,1.0,positive,1
Tate Modern,1005,5,947,en,1.0,positive,0
Tate Modern,1005,5,948,en,1.0,positive,1
Tate Modern,1005,5,949,en,1.0,positive,1
Tate Modern,1005,5,950,en,-1.0,negative,5
Tate Modern,1005,5,951,en,0.0,neutral,5
Tate Modern,1005,5,952,en,1.0,positive,2
Tate Modern,1005,5,953,en,1.0,positive,1
Tate Modern,1005,5,954,en,1.0,positive,1
Tate Modern,1005,5,955,en,1.0,positive,1
Tate Modern,1005,5,956,en,1.0,positive,5
Tate Modern,1005,5,957,en,1.0,positive,1
Tate Modern,1005,5,958,en,-1.0,negative,5
Tate Modern,1005,5,959,en,1.0,positive,1
Tate Modern,1005,5,960,en,0.75,positive,5
Tate Modern,1005,5,961,en,1.0,positive,5
Tate Modern,1005,5,962,en,0.75,positive,5
Tate Modern,1005,5,963,en,1.0,positive,5
Tate Modern,1005,5,964,en,1.0,positive,1
Tate Modern,1005,5,965,en,1.0,positive,5
Tate Modern,1005,5,966,en,1.0,positive,5
Tate Modern,1005,5,967,en,1.0,positive,1
Tate Modern,1005,5,968,en,1.0,positive,1
Tate Modern,1005,5,969,en,1.0,positive,1
Tate Modern,1005,5,970,en,1.0,positive,1
Tate Modern,1005,5,971,en,1.0,positive,2
Tate Modern,1005,5,972,en,0.0,neutral,1
Tate Modern,1005,5,973,en,1.0,positive,1
Tate Modern,1005,5,974,en,1.0,positive,1
Tate Modern,1005,5,975,en,1.0,positive,5
Tate Modern,1005,5,976,en,1.0,positive,1
Tate Modern,1005,5,977,en,0.8666666666666667,positive,5
Tate Modern,1005,5,978,en,0.75,positive,5
Tate Modern,1005,5,979,en,1.0,positive,5
Tate Modern,1005,5,980,en,1.0,positive,5
Tate Modern,1005,5,981,en,1.0,positive,5
Tate Modern,1005,5,982,en,1.0,positive,5
Tate Modern,1005,5,983,en,1.0,positive,1
Tate Modern,1005,5,984,en,1.0,positive,1
Tate Modern,1005,5,985,en,1.0,positive,5
Tate Modern,1005,5,986,en,1.0,positive,1
Tate Modern,1005,5,987,en,1.0,positive,5
Tate Modern,1005,5,988,en,1.0,positive,1
Tate Modern,1005,5,989,en,1.0,positive,1
Tate Modern,1005,5,990,en,1.0,positive,1
Tate Modern,1005,5,991,en,1.0,positive,1
Tate Modern,1005,5,992,en,1.0,positive,1
Tate Modern,1005,5,993,en,1.0,positive,1
Tate Modern,1005,5,994,en,0.3333333333333333,positive,0
Tate Modern,1005,5,995,en,1.0,positive,1
Tate Modern,1005,5,996,en,1.0,positive,5
Tate Modern,1005,5,997,en,1.0,positive,1
Tate Modern,1005,5,998,en,1.0,positive,1
Tate Modern,1005,5,999,en,1.0,positive,0
Tate Modern,1005,5,1000,en,1.0,positive,1
Shanghai Museum East Campus,1006,2,1001,en,-1.0,negative,2
Shanghai Museum East Campus,1006,3,1004,en,-0.3333333333333333,negative,2
Shanghai Museum East Campus,1006,3,1005,en,0.0,neutral,4
Shanghai Museum East Campus,1006,3,1006,en,0.0,neutral,2
Shanghai Museum East Campus,1006,3,1007,en,1.0,positive,1
Shanghai Museum East Campus,1006,4,1010,en,1.0,positive,3
Shanghai Museum East Campus,1006,4,1011,en,-0.3333333333333333,negative,4
Shanghai Museum East Campus,1006,4,1012,en,1.0,positive,1
Shanghai Museum East Campus,1006,4,1013,en,1.0,positive,1
Shanghai Museum East Campus,1006,4,1015,en,1.0,positive,1
Shanghai Museum East Campus,1006,4,1016,en,-1.0,negative,2
Shanghai Museum East Campus,1006,4,1018,en,1.0,positive,2
Shanghai Museum East Campus,1006,4,1019,en,-0.3333333333333333,negative,4
Shanghai Museum East Campus,1006,5,1028,en,1.0,positive,2
Shanghai Museum East Campus,1006,5,1029,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1030,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1031,en,1.0,positive,3
Shanghai Museum East Campus,1006,5,1032,en,0.0,neutral,1
Shanghai Museum East Campus,1006,5,1033,en,1.0,positive,2
Shanghai Museum East Campus,1006,5,1034,en,1.0,positive,4
Shanghai Museum East Campus,1006,5,1038,en,1.0,positive,2
Shanghai Museum East Campus,1006,5,1039,en,-0.2,negative,4
Shanghai Museum East Campus,1006,5,1040,en,1.0,positive,0
Shanghai Museum East Campus,1006,5,1041,en,1.0,positive,0
Shanghai Museum East Campus,1006,5,1042,en,0.3333333333333333,positive,1
Shanghai Museum East Campus,1006,5,1043,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1044,en,-0.5,negative,4
Shanghai Museum East Campus,1006,5,1046,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1047,en,0.3333333333333333,positive,0
Shanghai Museum East Campus,1006,5,1048,en,0.0,neutral,2
Shanghai Museum East Campus,1006,5,1049,en,0.0,neutral,0
Shanghai Museum East Campus,1006,5,1050,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1052,en,0.6,positive,1
Shanghai Museum East Campus,1006,5,1053,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1056,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1057,en,1.0,positive,2
Shanghai Museum East Campus,1006,5,1058,en,1.0,positive,3
Shanghai Museum East Campus,1006,5,1059,en,-1.0,negative,1
Shanghai Museum East Campus,1006,5,1060,en,1.0,positive,3
Shanghai Museum East Campus,1006,5,1061,en,0.7142857142857143,positive,2
Shanghai Museum East Campus,1006,5,1062,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1063,en,1.0,positive,3
Shanghai Museum East Campus,1006,5,1064,en,1.0,positive,1
Shanghai Museum East Campus,1006,5,1065,en,1.0,positive,2
Shanghai Museum East Campus,1006,5,1069,en,1.0,positive,3
Shanghai Museum East Campus,1006,5,1070,en,1.0,positive,0
Shanghai Museum East Campus,1006,5,1071,en,1.0,positive,1
National Gallery of Art,1007,1,1120,en,-1.0,negative,4
National Gallery of Art,1007,1,1121,en,1.0,positive,5
National Gallery of Art,1007,3,1122,en,0.0,neutral,2
National Gallery of Art,1007,4,1123,en,0.6,positive,0
National Gallery of Art,1007,4,1124,en,0.3333333333333333,positive,1
National Gallery of Art,1007,4,1125,en,0.5,positive,1
National Gallery of Art,1007,4,1126,en,-0.3333333333333333,negative,0
National Gallery of Art,1007,4,1127,en,0.5555555555555556,positive,0
National Gallery of Art,1007,4,1128,en,1.0,positive,2
National Gallery of Art,1007,4,1129,en,1.0,positive,5
National Gallery of Art,1007,4,1130,en,1.0,positive,2
National Gallery of Art,1007,4,1131,en,1.0,positive,5
National Gallery of Art,1007,4,1132,en,1.0,positive,0
National Gallery of Art,1007,4,1133,en,1.0,positive,0
National Gallery of Art,1007,4,1134,en,1.0,positive,2
National Gallery of Art,1007,4,1135,en,0.3333333333333333,positive,2
National Gallery of Art,1007,5,1136,en,1.0,positive,3
National Gallery of Art,1007,5,1137,en,1.0,positive,3
National Gallery of Art,1007,5,1138,en,1.0,positive,0
National Gallery of Art,1007,5,1139,en,1.0,positive,0
National Gallery of Art,1007,5,1140,en,1.0,positive,5
National Gallery of Art,1007,5,1141,en,-1.0,negative,1
National Gallery of Art,1007,5,1142,en,0.6666666666666666,positive,3
National Gallery of Art,1007,5,1143,en,1.0,positive,3
National Gallery of Art,1007,5,1144,en,1.0,positive,0
National Gallery of Art,1007,5,1145,en,0.6,positive,1
National Gallery of Art,1007,5,1146,en,1.0,positive,2
National Gallery of Art,1007,5,1147,en,0.75,positive,2
National Gallery of Art,1007,5,1148,en,1.0,positive,0
National Gallery of Art,1007,5,1149,en,1.0,positive,0
National Gallery of Art,1007,5,1150,en,1.0,positive,2
National Gallery of Art,1007,5,1151,en,1.0,positive,5
National Gallery of Art,1007,5,1152,en,1.0,positive,1
National Gallery of Art,1007,5,1153,en,1.0,positive,0
National Gallery of Art,1007,5,1154,en,1.0,positive,5
National Gallery of Art,1007,5,1155,en,1.0,positive,3
National Gallery of Art,1007,5,1156,en,1.0,positive,0
National Gallery of Art,1007,5,1157,en,1.0,positive,0
National Gallery of Art,1007,5,1158,en,1.0,positive,1
National Gallery of Art,1007,5,1159,en,1.0,positive,0
National Gallery of Art,1007,5,1160,en,0.6666666666666666,positive,3
National Gallery of Art,1007,5,1161,en,1.0,positive,5
National Gallery of Art,1007,5,1162,en,1.0,positive,0
National Gallery of Art,1007,5,1163,en,1.0,positive,5
National Gallery of Art,1007,5,1164,en,1.0,positive,0
National Gallery of Art,1007,5,1165,en,1.0,positive,4
National Gallery of Art,1007,5,1166,en,1.0,positive,2
National Gallery of Art,1007,5,1167,en,0.0,neutral,2
National Gallery of Art,1007,5,1168,en,1.0,positive,1
National Gallery of Art,1007,5,1170,en,1.0,positive,1
National Gallery of Art,1007,5,1171,en,0.5,positive,4
National Gallery of Art,1007,5,1172,en,1.0,positive,5
National Gallery of Art,1007,5,1173,en,1.0,positive,5
National Gallery of Art,1007,5,1174,en,-1.0,negative,4
National Gallery of Art,1007,5,1175,en,1.0,positive,3
National Gallery of Art,1007,5,1176,en,1.0,positive,0
National Gallery of Art,1007,5,1177,en,1.0,positive,5
National Gallery of Art,1007,5,1178,en,1.0,positive,5
National Gallery of Art,1007,5,1179,en,1.0,positive,2
National Gallery of Art,1007,5,1180,en,1.0,positive,0
National Gallery of Art,1007,5,1181,en,1.0,positive,5
National Gallery of Art,1007,5,1182,en,1.0,positive,0
National Gallery of Art,1007,5,1183,en,1.0,positive,1
National Gallery of Art,1007,5,1184,en,1.0,positive,1
National Gallery of Art,1007,5,1185,en,1.0,positive,4
National Gallery of Art,1007,5,1186,en,1.0,positive,5
National Gallery of Art,1007,5,1187,en,1.0,positive,0
National Gallery of Art,1007,5,1188,en,1.0,positive,1
National Gallery of Art,1007,5,1189,en,1.0,positive,5
National Gallery of Art,1007,5,1190,en,1.0,positive,5
National Gallery of Art,1007,5,1191,en,1.0,positive,1
National Gallery of Art,1007,5,1192,en,1.0,positive,5
National Gallery of Art,1007,5,1193,en,0.7142857142857143,positive,1
National Gallery of Art,1007,5,1194,en,1.0,positive,0
National Gallery of Art,1007,5,1195,en,1.0,positive,0
National Gallery of Art,1007,5,1196,en,0.5,positive,4
National Gallery of Art,1007,5,1197,en,0.0,neutral,5
National Gallery of Art,1007,5,1198,en,1.0,positive,1
National Gallery of Art,1007,5,1199,en,1.0,positive,3
National Gallery of Art,1007,5,1200,en,1.0,positive,3
National Gallery of Art,1007,5,1201,en,1.0,positive,2
National Gallery of Art,1007,5,1202,en,1.0,positive,1
National Gallery of Art,1007,5,1203,en,1.0,positive,2
National Gallery of Art,1007,5,1204,en,0.0,neutral,5
National Gallery of Art,1007,5,1205,en,1.0,positive,5
National Gallery of Art,1007,5,1206,en,1.0,positive,1
National Gallery of Art,1007,5,1207,en,1.0,positive,1
National Gallery of Art,1007,5,1208,en,0.6,positive,1
National Gallery of Art,1007,5,1209,en,1.0,positive,5
National Gallery of Art,1007,5,1210,en,0.7777777777777778,positive,1
National Gallery of Art,1007,5,1211,en,1.0,positive,1
National Gallery of Art,1007,5,1212,en,1.0,positive,0
National Gallery of Art,1007,5,1213,en,0.3333333333333333,positive,0
National Gallery of Art,1007,5,1214,en,1.0,positive,1
National Gallery of Art,1007,5,1215,en,1.0,positive,0
National Gallery of Art,1007,5,1216,en,0.7142857142857143,positive,1
National Gallery of Art,1007,5,1217,en,1.0,positive,5
National Gallery of Art,1007,5,1218,en,1.0,positive,1
National Gallery of Art,1007,5,1219,en,1.0,positive,2
National Gallery of Art,1007,5,1220,en,0.7142857142857143,positive,5
National Gallery of Art,1007,5,1221,en,1.0,positive,4
National Gallery of Art,1007,5,1222,en,1.0,positive,5
National Gallery of Art,1007,5,1223,en,1.0,positive,1
National Gallery of Art,1007,5,1224,en,1.0,positive,5
National Gallery of Art,1007,5,1225,en,1.0,positive,2
National Gallery of Art,1007,5,1226,en,1.0,positive,2
National Gallery of Art,1007,5,1227,en,0.0,neutral,0
National Gallery of Art,1007,5,1228,en,0.6,positive,0
National Gallery of Art,1007,5,1229,en,1.0,positive,0
National Gallery of Art,1007,5,1230,en,0.7142857142857143,positive,5
National Gallery of Art,1007,5,1231,en,1.0,positive,1
National Gallery of Art,1007,5,1232,en,1.0,positive,1
National Gallery of Art,1007,5,1233,en,-0.3333333333333333,negative,1
National Gallery of Art,1007,5,1234,en,1.0,positive,0
National Gallery of Art,1007,5,1235,en,0.0,neutral,0
National Gallery of Art,1007,5,1236,en,1.0,positive,5
National Gallery of Art,1007,5,1237,en,0.0,neutral,0
National Gallery of Art,1007,5,1238,en,1.0,positive,1
National Gallery of Art,1007,5,1239,en,0.0,neutral,2
National Gallery of Art,1007,5,1240,en,1.0,positive,1
National Gallery of Art,1007,5,1241,en,1.0,positive,1
National Gallery of Art,1007,5,1242,en,1.0,positive,0
National Gallery of Art,1007,5,1243,en,0.0,neutral,3
National Gallery of Art,1007,5,1244,en,1.0,positive,5
National Gallery of Art,1007,5,1245,en,1.0,positive,0
National Gallery of Art,1007,5,1246,en,1.0,positive,4
National Gallery of Art,1007,5,1247,en,1.0,positive,1
National Gallery of Art,1007,5,1248,en,0.2,neutral,4
National Gallery of Art,1007,5,1249,en,1.0,positive,0
National Gallery of Art,1007,5,1250,en,1.0,positive,3
National Gallery of Art,1007,5,1251,en,0.8,positive,0
National Gallery of Art,1007,5,1252,en,1.0,positive,3
National Gallery of Art,1007,5,1253,en,1.0,positive,0
National Gallery of Art,1007,5,1254,en,1.0,positive,0
National Gallery of Art,1007,5,1255,en,1.0,positive,0
National Gallery of Art,1007,5,1256,en,1.0,positive,0
National Gallery of Art,1007,5,1257,en,1.0,positive,3
National Gallery of Art,1007,5,1258,en,0.6666666666666666,positive,5
National Gallery of Art,1007,5,1259,en,1.0,positive,1
National Gallery of Art,1007,5,1260,en,1.0,positive,0
National Gallery of Art,1007,5,1261,en,1.0,positive,0
National Gallery of Art,1007,5,1262,en,1.0,positive,3
National Gallery of Art,1007,5,1263,en,0.0,neutral,0
National Gallery of Art,1007,5,1264,en,1.0,positive,0
National Gallery of Art,1007,5,1265,en,1.0,positive,5
National Gallery of Art,1007,5,1266,en,1.0,positive,5
National Gallery of Art,1007,5,1267,en,1.0,positive,0
National Gallery of Art,1007,5,1268,en,1.0,positive,0
National Gallery of Art,1007,5,1269,en,1.0,positive,1
National Gallery of Art,1007,5,1270,en,1.0,positive,0
National Gallery of Art,1007,5,1271,en,1.0,positive,1
National Gallery of Art,1007,5,1272,en,1.0,positive,5
National Gallery of Art,1007,5,1273,en,0.5,positive,1
National Gallery of Art,1007,5,1274,en,1.0,positive,0
National Gallery of Art,1007,5,1275,en,1.0,positive,1
National Gallery of Art,1007,5,1276,en,1.0,positive,0
National Gallery of Art,1007,5,1277,en,1.0,positive,0
National Gallery of Art,1007,5,1278,en,0.0,neutral,1
National Gallery of Art,1007,5,1279,en,0.5,positive,2
National Gallery of Art,1007,5,1280,en,1.0,positive,0
National Gallery of Art,1007,5,1281,en,0.4,positive,1
National Gallery of Art,1007,5,1282,en,0.2,neutral,5
National Gallery of Art,1007,5,1283,en,1.0,positive,1
National Gallery of Art,1007,5,1284,en,1.0,positive,1
National Gallery of Art,1007,5,1285,en,1.0,positive,0
National Gallery of Art,1007,5,1286,en,1.0,positive,1
National Gallery of Art,1007,5,1287,en,1.0,positive,0
National Gallery of Art,1007,5,1288,en,1.0,positive,0
National Gallery of Art,1007,5,1289,en,1.0,positive,1
National Gallery of Art,1007,5,1290,en,1.0,positive,1
National Gallery of Art,1007,5,1291,en,1.0,positive,5
National Gallery of Art,1007,5,1292,en,1.0,positive,0
National Gallery of Art,1007,5,1293,en,1.0,positive,1
National Gallery of Art,1007,5,1294,en,1.0,positive,0
National Gallery of Art,1007,5,1295,en,1.0,positive,5
National Gallery of Art,1007,5,1296,en,1.0,positive,5
National Gallery of Art,1007,5,1297,en,1.0,positive,1
National Gallery of Art,1007,5,1298,en,0.0,neutral,0
National Gallery of Art,1007,5,1299,en,1.0,positive,0
National Gallery of Art,1007,5,1300,en,1.0,positive,5
National Gallery of Art,1007,5,1301,en,1.0,positive,2
National Gallery of Art,1007,5,1302,en,1.0,positive,3
National Gallery of Art,1007,5,1303,en,1.0,positive,0
National Gallery of Art,1007,5,1304,en,0.4,positive,2
National Gallery of Art,1007,5,1305,en,0.0,neutral,5
National Gallery of Art,1007,5,1306,en,1.0,positive,3
National Gallery of Art,1007,5,1307,en,1.0,positive,5
National Gallery of Art,1007,5,1308,en,0.5,positive,3
National Gallery of Art,1007,5,1309,en,1.0,positive,1
National Gallery of Art,1007,5,1310,en,1.0,positive,4
National Gallery of Art,1007,5,1311,en,1.0,positive,1
National Gallery of Art,1007,5,1312,en,1.0,positive,2
National Gallery of Art,1007,5,1313,en,1.0,positive,4
National Gallery of Art,1007,5,1314,en,1.0,positive,5
National Gallery of Art,1007,5,1315,en,0.0,neutral,3
National Gallery of Art,1007,5,1316,en,1.0,positive,1
National Gallery of Art,1007,5,1317,en,1.0,positive,5
National Gallery of Art,1007,5,1318,en,1.0,positive,1
National Gallery of Art,1007,5,1319,en,1.0,positive,0
National Museum of Korea,1008,2,1320,en,0.38461538461538464,positive,3
National Museum of Korea,1008,3,1321,en,1.0,positive,2
National Museum of Korea,1008,3,1322,en,0.0,neutral,3
National Museum of Korea,1008,3,1323,en,1.0,positive,1
National Museum of Korea,1008,4,1324,en,1.0,positive,3
National Museum of Korea,1008,4,1325,en,0.0,neutral,2
National Museum of Korea,1008,4,1326,en,0.3333333333333333,positive,3
National Museum of Korea,1008,4,1327,en,0.3333333333333333,positive,2
National Museum of Korea,1008,4,1328,en,0.6,positive,2
National Museum of Korea,1008,4,1329,en,1.0,positive,1
National Museum of Korea,1008,4,1330,en,1.0,positive,2
National Museum of Korea,1008,4,1331,en,1.0,positive,1
National Museum of Korea,1008,4,1332,en,1.0,positive,4
National Museum of Korea,1008,4,1333,en,1.0,positive,2
National Museum of Korea,1008,4,1334,en,1.0,positive,1
National Museum of Korea,1008,4,1335,en,1.0,positive,1
National Museum of Korea,1008,4,1336,en,1.0,positive,3
National Museum of Korea,1008,4,1337,en,1.0,positive,5
National Museum of Korea,1008,4,1338,en,0.3333333333333333,positive,1
National Museum of Korea,1008,4,1339,en,1.0,positive,1
National Museum of Korea,1008,4,1340,en,1.0,positive,4
National Museum of Korea,1008,4,1341,en,1.0,positive,1
National Museum of Korea,1008,4,1342,en,1.0,positive,3
National Museum of Korea,1008,4,1343,en,1.0,positive,3
National Museum of Korea,1008,4,1344,en,0.3333333333333333,positive,1
National Museum of Korea,1008,5,1345,en,1.0,positive,2
National Museum of Korea,1008,5,1346,en,1.0,positive,1
National Museum of Korea,1008,5,1347,en,1.0,positive,1
National Museum of Korea,1008,5,1348,en,1.0,positive,1
National Museum of Korea,1008,5,1349,en,0.6,positive,1
National Museum of Korea,1008,5,1350,en,1.0,positive,3
National Museum of Korea,1008,5,1351,en,1.0,positive,1
National Museum of Korea,1008,5,1352,en,1.0,positive,1
National Museum of Korea,1008,5,1353,en,1.0,positive,3
National Museum of Korea,1008,5,1354,en,1.0,positive,3
National Museum of Korea,1008,5,1355,en,1.0,positive,1
National Museum of Korea,1008,5,1356,en,0.3333333333333333,positive,2
National Museum of Korea,1008,5,1357,en,1.0,positive,3
National Museum of Korea,1008,5,1358,en,1.0,positive,3
National Museum of Korea,1008,5,1359,en,1.0,positive,2
National Museum of Korea,1008,5,1360,en,1.0,positive,3
National Museum of Korea,1008,5,1361,en,1.0,positive,1
National Museum of Korea,1008,5,1362,en,1.0,positive,3
National Museum of Korea,1008,5,1363,en,1.0,positive,2
National Museum of Korea,1008,5,1364,en,1.0,positive,1
National Museum of Korea,1008,5,1365,en,1.0,positive,2
National Museum of Korea,1008,5,1366,en,1.0,positive,3
National Museum of Korea,1008,5,1367,en,1.0,positive,3
National Museum of Korea,1008,5,1368,en,0.75,positive,1
National Museum of Korea,1008,5,1369,en,1.0,positive,3
National Museum of Korea,1008,5,1370,en,0.0,neutral,2
National Museum of Korea,1008,5,1371,en,1.0,positive,1
National Museum of Korea,1008,5,1372,en,1.0,positive,2
National Museum of Korea,1008,5,1373,en,1.0,positive,1
National Museum of Korea,1008,5,1374,en,0.0,neutral,2
National Museum of Korea,1008,5,1375,en,1.0,positive,3
National Museum of Korea,1008,5,1376,en,1.0,positive,1
National Museum of Korea,1008,5,1377,en,-1.0,negative,1
National Museum of Korea,1008,5,1378,en,0.6666666666666666,positive,2
National Museum of Korea,1008,5,1379,en,1.0,positive,4
National Museum of Korea,1008,5,1380,en,1.0,positive,1
National Museum of Korea,1008,5,1381,en,1.0,positive,3
National Museum of Korea,1008,5,1382,en,1.0,positive,1
National Museum of Korea,1008,5,1383,en,1.0,positive,1
National Museum of Korea,1008,5,1384,en,1.0,positive,3
National Museum of Korea,1008,5,1385,en,1.0,positive,3
National Museum of Korea,1008,5,1386,en,0.5,positive,1
National Museum of Korea,1008,5,1387,en,1.0,positive,1
National Museum of Korea,1008,5,1388,en,1.0,positive,2
National Museum of Korea,1008,5,1389,en,1.0,positive,0
National Museum of Korea,1008,5,1390,en,0.7142857142857143,positive,1
National Museum of Korea,1008,5,1391,en,1.0,positive,3
National Museum of Korea,1008,5,1392,en,1.0,positive,3
National Museum of Korea,1008,5,1393,en,1.0,positive,3
National Museum of Korea,1008,5,1394,en,1.0,positive,1
National Museum of Korea,1008,5,1395,en,1.0,positive,3
National Museum of Korea,1008,5,1396,en,1.0,positive,2
National Museum of Korea,1008,5,1397,en,0.6666666666666666,positive,1
National Museum of Korea,1008,5,1398,en,1.0,positive,1
National Museum of Korea,1008,5,1399,en,1.0,positive,3
National Museum of Korea,1008,5,1400,en,1.0,positive,3
National Museum of Korea,1008,5,1401,en,1.0,positive,4
National Museum of Korea,1008,5,1402,en,1.0,positive,3
National Museum of Korea,1008,5,1403,en,1.0,positive,3
National Museum of Korea,1008,5,1404,en,1.0,positive,2
National Museum of Korea,1008,5,1405,en,1.0,positive,1
National Museum of Korea,1008,5,1406,en,0.75,positive,2
National Museum of Korea,1008,5,1407,en,1.0,positive,2
National Museum of Korea,1008,5,1408,en,0.0,neutral,3
National Museum of Korea,1008,5,1409,en,1.0,positive,3
National Museum of Korea,1008,5,1410,en,1.0,positive,3
National Museum of Korea,1008,5,1411,en,0.0,neutral,1
National Museum of Korea,1008,5,1412,en,1.0,positive,1
National Museum of Korea,1008,5,1413,en,1.0,positive,1
National Museum of Korea,1008,5,1414,en,1.0,positive,3
National Museum of Korea,1008,5,1415,en,1.0,positive,3
National Museum of Korea,1008,5,1416,en,0.6666666666666666,positive,2
National Museum of Korea,1008,5,1417,en,1.0,positive,3
National Museum of Korea,1008,5,1418,en,1.0,positive,3
National Museum of Korea,1008,5,1419,en,1.0,positive,1
National Museum of Korea,1008,5,1420,en,1.0,positive,3
National Museum of Korea,1008,5,1421,en,0.7142857142857143,positive,2
National Museum of Korea,1008,5,1422,en,1.0,positive,1
National Museum of Korea,1008,5,1423,en,1.0,positive,1
National Museum of Korea,1008,5,1424,en,0.0,neutral,3
National Museum of Korea,1008,5,1425,en,1.0,positive,1
National Museum of Korea,1008,5,1426,en,0.5,positive,3
National Museum of Korea,1008,5,1427,en,0.5,positive,2
National Museum of Korea,1008,5,1428,en,1.0,positive,1
National Museum of Korea,1008,5,1429,en,1.0,positive,3
National Museum of Korea,1008,5,1430,en,1.0,positive,1
National Museum of Korea,1008,5,1431,en,1.0,positive,3
National Museum of Korea,1008,5,1432,en,1.0,positive,1
National Museum of Korea,1008,5,1433,en,0.6666666666666666,positive,3
National Museum of Korea,1008,5,1434,en,1.0,positive,1
National Museum of Korea,1008,5,1435,en,1.0,positive,3
National Museum of Korea,1008,5,1436,en,1.0,positive,2
National Museum of Korea,1008,5,1437,en,1.0,positive,1
National Museum of Korea,1008,5,1438,en,1.0,positive,3
National Museum of Korea,1008,5,1439,en,1.0,positive,1
National Museum of Korea,1008,5,1440,en,0.0,neutral,2
National Museum of Korea,1008,5,1441,en,1.0,positive,3
National Museum of Korea,1008,5,1442,en,1.0,positive,3
National Museum of Korea,1008,5,1443,en,1.0,positive,3
National Museum of Korea,1008,5,1444,en,0.0,neutral,1
National Museum of Korea,1008,5,1445,en,1.0,positive,3
National Museum of Korea,1008,5,1446,en,1.0,positive,3
National Museum of Korea,1008,5,1447,en,1.0,positive,1
National Museum of Korea,1008,5,1448,en,1.0,positive,1
National Museum of Korea,1008,5,1449,en,1.0,positive,1
National Museum of Korea,1008,5,1450,en,1.0,positive,1
National Museum of Korea,1008,5,1451,en,1.0,positive,3
National Museum of Korea,1008,5,1452,en,1.0,positive,1
National Museum of Korea,1008,5,1453,en,1.0,positive,3
National Museum of Korea,1008,5,1454,en,1.0,positive,0
National Museum of Korea,1008,5,1455,en,1.0,positive,3
National Museum of Korea,1008,5,1456,en,0.3333333333333333,positive,1
National Museum of Korea,1008,5,1457,en,1.0,positive,1
National Museum of Korea,1008,5,1458,en,1.0,positive,1
National Museum of Korea,1008,5,1459,en,0.3333333333333333,positive,3
